year,selling_price,km_driven,fuel,seller_type,owner,mileage,engine,max_power,torque,seats,transmission_Automatic,transmission_Manual
2008,150000,12.0,3,1,1,15.0,1150.0,74.0,110.0,5.0,False,True
2017,265000,8.0,3,1,2,16.0,796.0,34.0,59.0,8.0,False,True
2011,300000,29.0,3,1,4,17.0,1197.0,80.0,11.0,5.0,False,True
2015,280000,16.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2005,130000,10.0,3,1,2,15.0,1341.0,83.0,115.0,5.0,False,True
2015,350000,10.0,3,1,0,18.0,1199.0,82.0,108.0,5.0,False,True
2009,200000,25.0,3,1,0,18.0,1197.0,85.0,114.0,5.0,False,True
2018,550000,5.0,3,1,0,22.0,1197.0,81.0,113.0,5.0,False,True
2013,400000,12.0,1,1,2,15.0,2523.0,62.0,195.0,7.0,False,True
2010,170000,25.0,3,1,2,18.0,1197.0,85.0,114.0,5.0,False,True
2015,600000,12.0,1,1,2,24.0,1396.0,88.0,219.0,5.0,False,True
2011,130000,21.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2007,120000,12.0,0,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2011,100000,25.0,3,1,2,16.0,796.0,37.0,59.0,4.0,False,True
2016,310000,5.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2007,35000,2.0,3,1,0,16.0,796.0,37.0,59.0,4.0,False,True
2010,200000,25.0,3,1,4,18.0,1197.0,80.0,11.0,5.0,False,True
2009,270000,14.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2015,650000,16.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2013,210000,25.0,3,1,0,15.0,1193.0,64.0,100.0,5.0,False,True
2015,509999,19.0,1,1,0,24.0,1120.0,71.0,180.0,5.0,False,True
2013,229999,14.0,1,1,0,20.0,1399.0,68.0,160.0,5.0,False,True
2014,409999,39.0,1,1,2,19.0,1461.0,108.0,248.0,5.0,False,True
2011,130000,14.0,3,1,0,18.0,995.0,62.0,90.0,5.0,False,True
2013,95000,6.0,3,1,0,25.0,624.0,37.0,51.0,4.0,False,True
2016,225000,7.0,3,1,2,22.0,796.0,47.0,69.0,5.0,False,True
2010,256999,31.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2017,775000,21.0,1,1,0,24.0,1248.0,88.0,200.0,5.0,False,True
2017,420000,6.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2016,480000,14.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,False,True
2003,200000,31.0,1,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2010,260000,80.0,1,1,2,13.0,2523.0,63.0,180.0,7.0,False,True
2011,210000,17.0,3,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2018,600000,3.0,3,1,0,16.0,1199.0,74.0,110.0,5.0,False,True
2009,140000,29.0,1,1,2,13.0,1399.0,68.0,160.0,5.0,False,True
2010,130000,25.0,3,1,4,19.0,796.0,35.0,6.0,8.0,False,True
2007,195000,23.0,1,0,0,25.0,1248.0,74.0,190.0,5.0,False,True
2013,210000,28.0,1,0,2,19.0,1405.0,70.0,135.0,5.0,False,True
2006,130000,16.0,3,1,4,18.0,998.0,67.0,90.0,5.0,False,True
2012,141000,27.0,3,1,4,18.0,1199.0,79.0,108.0,5.0,False,True
2011,280000,25.0,1,1,0,13.0,2523.0,63.0,180.0,7.0,False,True
2010,350000,6.0,3,1,0,12.0,1586.0,103.0,145.0,5.0,True,False
2018,575000,14.0,3,1,0,17.0,1198.0,108.0,170.0,5.0,False,True
2015,550000,8.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2011,420000,5.0,3,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2006,120000,6.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2015,320000,6.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2011,250000,7.0,3,1,0,16.0,1495.0,93.0,124.0,5.0,False,True
2010,300000,4.0,3,1,0,15.0,1586.0,104.0,145.0,5.0,False,True
2006,250000,14.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2005,120000,21.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2018,750000,14.0,1,1,0,16.0,1493.0,70.0,195.0,7.0,False,True
2005,151000,42.0,1,1,2,10.0,2179.0,120.0,290.0,8.0,False,True
2011,300000,25.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2019,577000,0.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2012,229999,10.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2013,500000,10.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2019,840000,0.0,3,1,0,18.0,1199.0,88.0,110.0,5.0,True,False
2017,900000,15.0,1,1,0,22.0,1498.0,108.0,250.0,5.0,False,True
2017,650000,5.0,3,1,0,18.0,1199.0,88.0,110.0,5.0,False,True
2016,650000,13.0,1,1,0,27.0,1498.0,98.0,200.0,5.0,False,True
2016,250000,23.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2016,550000,14.0,1,1,0,20.0,1498.0,88.0,230.0,5.0,False,True
2007,250000,31.0,1,1,1,17.0,1248.0,75.0,190.0,5.0,False,True
2013,350000,23.0,1,1,2,17.0,1493.0,100.0,240.0,7.0,False,True
2014,185000,19.0,1,1,2,25.0,936.0,56.0,142.0,5.0,False,True
2010,229999,25.0,3,1,4,15.0,1196.0,70.0,102.0,5.0,False,True
2016,1000000,13.0,1,1,0,12.0,2494.0,100.0,200.0,8.0,False,True
2019,490000,2.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2009,150000,16.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2013,600000,38.0,1,1,0,20.0,1248.0,88.0,200.0,7.0,False,True
2013,270000,16.0,0,1,2,32.0,998.0,58.0,78.0,5.0,False,True
2005,60000,14.0,3,1,2,17.0,993.0,60.0,78.0,5.0,False,True
2008,150000,18.0,3,1,2,15.0,1586.0,104.0,145.0,5.0,False,True
2013,525000,14.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2012,83000,19.0,1,1,2,25.0,1396.0,69.0,140.0,5.0,False,True
2017,300000,1.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2012,350000,7.0,3,1,0,17.0,1197.0,80.0,11.0,5.0,False,True
2011,300000,9.0,3,1,0,17.0,1197.0,80.0,11.0,5.0,False,True
2011,250000,6.0,1,1,0,20.0,1248.0,91.0,209.0,5.0,False,True
2006,114999,12.0,3,1,2,16.0,796.0,37.0,59.0,4.0,False,True
2018,700000,1.0,3,1,0,19.0,1462.0,103.0,138.0,7.0,False,True
2020,250000,25.0,3,1,2,21.0,998.0,67.0,90.0,5.0,False,True
2016,350000,14.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
1998,80000,14.0,3,1,0,14.0,796.0,35.0,6.0,5.0,False,True
2017,850000,23.0,1,1,0,15.0,2523.0,75.0,200.0,7.0,False,True
2004,70000,33.0,3,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2007,90000,19.0,3,1,4,18.0,995.0,62.0,90.0,5.0,False,True
2014,600000,23.0,1,1,0,13.0,2499.0,72.0,171.0,10.0,False,True
2007,135000,12.0,3,1,0,19.0,796.0,46.0,62.0,5.0,False,True
2005,150000,25.0,3,1,0,13.0,1495.0,94.0,12.0,5.0,False,True
2009,240000,25.0,3,1,0,17.0,1298.0,85.0,114.0,5.0,False,True
2018,946000,12.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2011,215000,14.0,1,1,0,23.0,1396.0,69.0,140.0,5.0,False,True
1999,50000,12.0,3,1,1,17.0,993.0,60.0,78.0,5.0,False,True
2013,310000,21.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2008,220000,7.0,3,1,0,20.0,1197.0,78.0,111.0,5.0,False,True
2008,195000,19.0,1,1,4,17.0,1248.0,75.0,190.0,5.0,False,True
2015,650000,10.0,3,1,0,17.0,1197.0,81.0,114.0,5.0,False,True
2011,350000,20.0,3,1,0,18.0,1197.0,80.0,11.0,5.0,False,True
2013,360000,6.0,3,1,0,18.0,1197.0,82.0,113.0,5.0,False,True
2013,550000,10.0,3,1,2,16.0,1797.0,147.0,177.0,5.0,False,True
2016,490000,5.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,False,True
2011,195000,9.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2010,125000,16.0,3,1,1,19.0,796.0,46.0,62.0,5.0,False,True
2019,459999,2.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2015,275000,3.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2018,680000,14.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,False,True
2015,600000,1.0,3,1,0,20.0,1197.0,83.0,115.0,5.0,False,True
2018,720000,4.0,3,1,0,22.0,1197.0,81.0,113.0,5.0,False,True
2011,295000,10.0,1,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2016,356000,2.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2011,225000,10.0,3,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2019,725000,3.0,1,1,0,24.0,1498.0,98.0,215.0,5.0,False,True
2010,130000,10.0,3,1,0,18.0,995.0,62.0,90.0,5.0,False,True
2015,300000,2.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2013,400000,9.0,3,1,2,18.0,1197.0,82.0,113.0,5.0,False,True
2013,550000,10.0,1,1,0,23.0,1396.0,88.0,219.0,5.0,False,True
2006,120000,19.0,3,1,2,18.0,998.0,67.0,90.0,5.0,False,True
2012,409999,21.0,1,1,2,14.0,2498.0,112.0,260.0,8.0,False,True
2010,110000,16.0,3,1,2,0.0,1086.0,62.0,96.0,5.0,False,True
2012,450000,25.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2019,610000,1.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,False,True
2016,515000,14.0,1,0,0,22.0,1498.0,89.0,204.0,5.0,False,True
2018,925000,7.0,1,0,0,22.0,1498.0,98.0,205.0,5.0,False,True
2019,860000,3.0,3,0,0,14.0,1498.0,104.0,142.0,5.0,False,True
2012,225000,18.0,1,0,2,20.0,1399.0,68.0,160.0,5.0,False,True
2017,500000,13.0,1,0,0,25.0,1498.0,99.0,215.0,5.0,False,True
2017,600000,5.0,3,0,0,21.0,1197.0,81.0,113.0,5.0,True,False
2012,195000,34.0,1,0,0,18.0,1399.0,68.0,160.0,5.0,False,True
2012,265000,14.0,3,0,0,18.0,998.0,67.0,90.0,5.0,False,True
2018,650000,4.0,1,0,0,23.0,1499.0,98.0,215.0,5.0,False,True
2015,415000,21.0,1,0,0,25.0,1498.0,99.0,215.0,5.0,False,True
2015,600000,14.0,1,0,0,20.0,1461.0,83.0,200.0,5.0,False,True
2013,340000,16.0,3,0,0,18.0,1197.0,85.0,114.0,5.0,False,True
2014,350000,17.0,1,0,0,24.0,1120.0,70.0,160.0,5.0,False,True
2012,265000,27.0,1,0,2,23.0,1248.0,73.0,190.0,5.0,False,True
2017,625000,15.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2008,245000,26.0,1,1,2,16.0,1493.0,110.0,24.0,5.0,False,True
2014,395000,25.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2010,190000,25.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2014,490000,21.0,1,1,0,24.0,1120.0,71.0,180.0,5.0,False,True
2012,450000,31.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2018,955000,8.0,1,1,0,24.0,1248.0,88.0,200.0,7.0,False,True
2013,525000,23.0,1,1,0,23.0,1248.0,74.0,190.0,5.0,False,True
2017,550000,6.0,3,1,0,20.0,1199.0,84.0,114.0,5.0,False,True
2014,200000,25.0,1,1,2,19.0,1405.0,70.0,135.0,5.0,False,True
2017,500000,3.0,3,1,0,18.0,1196.0,86.0,112.0,5.0,False,True
2016,825000,7.0,1,1,0,23.0,1248.0,88.0,200.0,5.0,False,True
2012,250000,14.0,1,1,0,17.0,1493.0,100.0,240.0,7.0,False,True
2015,600000,2.0,3,1,0,18.0,1197.0,78.0,104.0,5.0,False,True
2018,1325000,4.0,1,1,0,16.0,2179.0,120.0,280.0,7.0,False,True
2016,770000,10.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2011,415000,16.0,1,1,0,16.0,1991.0,123.0,305.0,5.0,False,True
2011,825000,26.0,1,1,2,14.0,2199.0,194.0,420.0,7.0,False,True
2018,530000,16.0,1,1,0,26.0,1498.0,99.0,215.0,5.0,False,True
2006,425000,57.0,1,1,4,12.0,2494.0,102.0,20.0,8.0,False,True
2012,310000,10.0,3,1,2,19.0,1198.0,86.0,109.0,5.0,False,True
2017,390000,4.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2016,700000,6.0,3,1,0,15.0,1591.0,121.0,151.0,5.0,False,True
2010,200000,14.0,3,1,2,19.0,1086.0,68.0,99.0,5.0,False,True
2013,1050000,1.0,1,1,0,12.0,2494.0,100.0,200.0,8.0,False,True
2014,580000,20.0,1,1,0,26.0,1498.0,98.0,200.0,5.0,False,True
2014,200000,12.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2013,245000,5.0,3,1,0,18.0,1199.0,84.0,113.0,5.0,False,True
2010,210000,19.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2005,50000,19.0,3,1,2,15.0,1590.0,94.0,130.0,5.0,False,True
2012,700000,10.0,1,1,2,12.0,2231.0,184.0,424.0,7.0,True,False
2019,660000,7.0,1,1,0,22.0,1248.0,74.0,190.0,5.0,False,True
2015,630000,24.0,3,1,2,17.0,1497.0,117.0,145.0,5.0,False,True
2012,950000,16.0,1,1,0,15.0,2179.0,140.0,330.0,7.0,False,True
2018,740000,1.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2017,570000,5.0,3,1,0,18.0,1196.0,86.0,112.0,5.0,False,True
2012,450000,12.0,1,1,4,22.0,1582.0,126.0,259.0,5.0,False,True
2019,390000,2.0,3,1,0,22.0,999.0,67.0,91.0,5.0,False,True
2009,180000,14.0,3,1,2,14.0,1597.0,92.0,130.0,5.0,False,True
2015,130000,12.0,3,1,0,25.0,624.0,37.0,51.0,4.0,False,True
2006,270000,14.0,3,1,2,17.0,1497.0,78.0,12.0,5.0,False,True
1997,60000,5.0,3,1,4,16.0,796.0,37.0,59.0,4.0,False,True
2006,170000,19.0,3,1,4,13.0,1599.0,103.0,14.0,5.0,False,True
2015,978999,19.0,1,1,0,19.0,1582.0,126.0,259.0,5.0,False,True
2018,490000,5.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2012,280000,12.0,1,1,2,23.0,1498.0,88.0,204.0,5.0,False,True
2018,390000,5.0,3,1,0,23.0,1199.0,84.0,114.0,5.0,False,True
2013,170000,12.0,3,1,1,22.0,796.0,47.0,69.0,5.0,False,True
2008,45000,14.0,3,1,0,18.0,995.0,62.0,90.0,5.0,False,True
2016,640000,16.0,1,1,2,24.0,1248.0,88.0,200.0,7.0,False,True
2015,650000,23.0,1,1,2,15.0,2523.0,75.0,200.0,9.0,False,True
2013,500000,24.0,1,1,0,12.0,2179.0,120.0,290.0,9.0,False,True
2008,90000,23.0,1,1,2,17.0,1399.0,68.0,16.0,5.0,False,True
2014,480000,14.0,1,1,2,15.0,2179.0,147.0,320.0,7.0,False,True
2019,630000,0.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,False,True
2011,250000,10.0,3,1,0,20.0,1197.0,78.0,111.0,5.0,False,True
2016,330000,14.0,3,1,1,18.0,1197.0,82.0,114.0,5.0,False,True
2009,180000,14.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2010,210000,10.0,3,1,2,18.0,1197.0,80.0,11.0,5.0,False,True
2016,550000,11.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2020,950000,1.0,3,1,0,17.0,1198.0,108.0,170.0,5.0,True,False
2013,430000,21.0,1,1,2,15.0,2523.0,62.0,195.0,7.0,False,True
2014,348000,4.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2014,196000,12.0,3,1,2,22.0,796.0,47.0,69.0,5.0,False,True
2010,150000,14.0,3,1,2,18.0,1061.0,67.0,84.0,5.0,False,True
2005,90000,17.0,3,1,1,18.0,1248.0,88.0,200.0,5.0,False,True
2009,150000,12.0,3,1,2,18.0,1061.0,67.0,84.0,5.0,False,True
2019,1250000,21.0,1,1,0,14.0,2179.0,153.0,400.0,7.0,False,True
2015,600000,19.0,1,1,4,20.0,1248.0,88.0,200.0,7.0,False,True
2010,65000,5.0,3,0,0,25.0,624.0,37.0,51.0,4.0,False,True
2016,220000,9.0,3,0,0,16.0,796.0,34.0,59.0,8.0,False,True
2016,220000,9.0,3,0,0,16.0,796.0,34.0,59.0,8.0,False,True
2006,110000,11.0,3,0,0,16.0,1193.0,64.0,99.0,5.0,False,True
2012,175000,11.0,1,0,0,25.0,936.0,56.0,142.0,5.0,False,True
2011,160000,10.0,3,0,0,16.0,995.0,62.0,90.0,5.0,False,True
2004,65000,11.0,3,0,0,16.0,796.0,37.0,59.0,4.0,False,True
2002,60000,11.0,3,0,2,16.0,796.0,37.0,59.0,4.0,False,True
2007,120000,11.0,3,0,2,19.0,796.0,46.0,62.0,5.0,False,True
2005,110000,11.0,3,0,2,18.0,1248.0,88.0,200.0,5.0,False,True
2013,1000000,8.0,1,1,0,11.0,2696.0,184.0,402.0,7.0,True,False
2010,220000,9.0,3,0,0,18.0,998.0,67.0,90.0,5.0,False,True
2005,105000,12.0,3,0,2,18.0,1248.0,88.0,200.0,5.0,False,True
2008,114999,12.0,3,0,2,14.0,796.0,35.0,6.0,5.0,False,True
2008,110000,12.0,2,0,2,18.0,1248.0,88.0,200.0,5.0,False,True
2016,850000,16.0,1,1,2,16.0,2179.0,140.0,330.0,7.0,True,False
2016,750000,14.0,1,1,0,24.0,1248.0,88.0,200.0,7.0,False,True
2017,265000,19.0,3,1,0,23.0,999.0,67.0,91.0,5.0,False,True
2014,450000,23.0,3,1,2,14.0,1596.0,99.0,146.0,5.0,False,True
2013,225000,19.0,1,1,0,17.0,1493.0,100.0,240.0,7.0,False,True
2015,1125000,14.0,1,1,0,15.0,2179.0,120.0,280.0,7.0,False,True
2009,270000,16.0,3,1,0,16.0,1197.0,85.0,113.0,5.0,False,True
2007,130000,16.0,3,1,0,19.0,796.0,46.0,62.0,5.0,False,True
2017,660000,9.0,1,1,0,16.0,1493.0,70.0,195.0,7.0,False,True
2015,240000,10.0,3,1,2,23.0,998.0,67.0,90.0,5.0,False,True
2017,275000,12.0,3,1,0,24.0,796.0,47.0,69.0,5.0,False,True
2012,750000,25.0,1,1,0,12.0,2494.0,102.0,20.0,8.0,False,True
2007,65000,6.0,3,1,2,14.0,1150.0,76.0,11.0,5.0,False,True
2017,850000,34.0,1,1,0,14.0,2179.0,147.0,320.0,7.0,False,True
2016,300000,10.0,0,1,2,26.0,998.0,58.0,77.0,5.0,False,True
2018,555000,5.0,3,1,2,18.0,1197.0,81.0,114.0,5.0,False,True
2015,825000,12.0,1,1,0,15.0,1997.0,120.0,280.0,7.0,False,True
2010,150000,14.0,2,1,4,13.0,1086.0,62.0,96.0,5.0,False,True
2009,185000,29.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2010,180000,14.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2010,160000,10.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2012,500000,23.0,1,1,0,11.0,2953.0,153.0,380.0,7.0,True,False
2014,375000,18.0,1,1,2,25.0,1248.0,74.0,190.0,5.0,False,True
2015,900000,14.0,1,1,0,12.0,2494.0,100.0,200.0,7.0,False,True
2017,459999,14.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,False,True
2014,480000,16.0,1,1,0,20.0,1461.0,83.0,200.0,5.0,False,True
2013,320000,21.0,1,1,4,22.0,1248.0,74.0,190.0,5.0,False,True
2013,370000,20.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2005,80000,26.0,3,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2002,75000,6.0,3,1,4,17.0,993.0,60.0,78.0,5.0,False,True
2016,400000,12.0,1,1,4,23.0,1248.0,73.0,190.0,5.0,False,True
2005,250000,19.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,True,False
2014,425000,13.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2014,325000,10.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2016,350000,13.0,3,1,2,18.0,1197.0,82.0,114.0,5.0,False,True
2018,600000,8.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2012,120000,12.0,1,1,2,25.0,936.0,57.0,150.0,5.0,False,True
2012,200000,14.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2008,100000,14.0,3,1,4,19.0,796.0,46.0,62.0,5.0,False,True
2014,350000,14.0,1,1,2,24.0,1120.0,70.0,160.0,5.0,False,True
2006,85000,31.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2019,399000,2.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2014,580000,11.0,1,1,0,22.0,1582.0,126.0,259.0,5.0,False,True
2017,290000,6.0,3,1,0,22.0,799.0,53.0,72.0,5.0,False,True
2014,380000,10.0,3,1,2,18.0,1197.0,82.0,114.0,5.0,False,True
2010,200000,25.0,1,1,0,20.0,1399.0,68.0,160.0,5.0,False,True
2018,390000,8.0,0,1,0,26.0,998.0,58.0,77.0,5.0,False,True
2017,500000,5.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,False,True
2012,520000,15.0,1,1,0,20.0,1248.0,88.0,200.0,7.0,False,True
2017,650000,15.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2018,380000,1.0,3,1,0,23.0,999.0,67.0,91.0,5.0,False,True
2010,275000,10.0,2,1,0,26.0,998.0,58.0,77.0,5.0,False,True
2015,520000,14.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2015,610000,12.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2004,85000,23.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2013,490000,20.0,1,1,0,20.0,1461.0,83.0,200.0,5.0,False,True
2015,229999,7.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2015,411000,5.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,False,True
2019,362000,25.0,0,1,2,21.0,1196.0,61.0,85.0,5.0,False,True
2014,550000,6.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2018,459999,14.0,0,1,0,26.0,998.0,58.0,77.0,5.0,False,True
2011,190000,9.0,3,1,0,18.0,1197.0,85.0,114.0,5.0,False,True
2019,499000,1.0,3,1,0,20.0,1086.0,68.0,99.0,5.0,True,False
2018,358000,9.0,3,1,0,15.0,1196.0,73.0,101.0,7.0,False,True
2012,278000,25.0,1,1,2,23.0,1364.0,67.0,170.0,5.0,False,True
2014,320000,8.0,1,1,0,21.0,1248.0,75.0,197.0,5.0,False,True
2013,580000,14.0,1,1,2,20.0,1461.0,108.0,240.0,5.0,False,True
2019,1300000,4.0,3,1,0,17.0,1497.0,117.0,145.0,5.0,True,False
2018,825000,8.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2004,170000,25.0,3,1,2,13.0,1794.0,125.0,16.0,5.0,False,True
2014,1700000,16.0,1,1,2,12.0,2982.0,168.0,343.0,7.0,False,True
2018,490000,1.0,3,1,0,20.0,1086.0,68.0,99.0,5.0,False,True
2018,1050000,3.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,False,True
2016,210000,10.0,3,1,0,18.0,1199.0,76.0,106.0,5.0,False,True
2016,1250000,6.0,1,1,0,15.0,2179.0,120.0,280.0,7.0,False,True
2012,320000,25.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2012,400000,13.0,1,1,0,16.0,1991.0,123.0,305.0,5.0,False,True
2013,320000,25.0,1,1,0,23.0,1248.0,73.0,190.0,5.0,False,True
2012,600000,18.0,1,1,0,21.0,1364.0,87.0,205.0,5.0,False,True
2012,275000,10.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2009,170000,12.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2012,155000,20.0,1,1,0,25.0,936.0,57.0,150.0,5.0,False,True
2012,240000,14.0,1,1,0,18.0,1248.0,0.0,200.0,5.0,False,True
2011,320000,25.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2015,620000,29.0,1,1,2,20.0,1461.0,83.0,200.0,5.0,False,True
2017,530000,10.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,False,True
2015,550000,8.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2014,600000,19.0,1,1,0,26.0,1498.0,98.0,200.0,5.0,False,True
2014,649000,24.0,1,1,4,15.0,2179.0,140.0,330.0,7.0,False,True
2014,625000,19.0,1,1,0,26.0,1498.0,98.0,200.0,5.0,False,True
2010,125000,14.0,3,1,0,16.0,995.0,63.0,90.0,5.0,False,True
2009,305000,48.0,1,1,2,13.0,2499.0,72.0,171.0,9.0,False,True
2010,285000,32.0,3,1,2,15.0,1586.0,103.0,145.0,5.0,False,True
2015,600000,12.0,1,1,2,13.0,2179.0,138.0,320.0,5.0,False,True
2016,426000,23.0,3,1,0,18.0,1198.0,82.0,115.0,6.0,False,True
2010,180000,25.0,1,1,0,17.0,1405.0,71.0,135.0,5.0,False,True
2011,400000,21.0,1,1,2,22.0,1582.0,126.0,259.0,5.0,False,True
2010,120000,8.0,3,1,2,18.0,1199.0,79.0,108.0,5.0,False,True
2012,300000,23.0,1,1,2,21.0,1248.0,88.0,200.0,5.0,False,True
2011,190000,19.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2017,310000,4.0,3,1,0,24.0,796.0,47.0,69.0,5.0,False,True
2019,380000,3.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2019,740000,2.0,1,1,0,16.0,1493.0,70.0,195.0,7.0,False,True
2016,260000,7.0,3,1,0,22.0,799.0,53.0,72.0,5.0,False,True
2017,320000,6.0,3,1,2,23.0,998.0,67.0,90.0,5.0,False,True
2013,211000,19.0,0,1,0,26.0,998.0,58.0,77.0,5.0,False,True
2018,650000,7.0,3,1,0,22.0,1197.0,81.0,113.0,5.0,False,True
2017,651000,6.0,1,1,2,28.0,1248.0,74.0,190.0,5.0,False,True
2019,380000,2.0,3,1,0,23.0,998.0,67.0,90.0,5.0,True,False
2014,160000,14.0,1,1,4,25.0,936.0,56.0,142.0,5.0,False,True
2019,1270000,4.0,3,1,0,17.0,1591.0,121.0,151.0,5.0,True,False
2011,300000,63.0,2,1,0,26.0,998.0,58.0,77.0,5.0,False,True
2015,405000,21.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2015,850000,13.0,1,1,0,15.0,2179.0,140.0,330.0,7.0,False,True
2017,680000,19.0,1,1,0,16.0,1493.0,70.0,195.0,7.0,False,True
2014,426999,16.0,3,1,0,19.0,1197.0,82.0,114.0,5.0,False,True
2015,525000,52.0,1,1,0,24.0,1396.0,88.0,219.0,5.0,False,True
2014,1019999,12.0,1,1,2,12.0,2494.0,100.0,200.0,7.0,False,True
2005,245000,25.0,1,1,0,12.0,2494.0,102.0,20.0,8.0,False,True
2015,869999,25.0,1,1,0,22.0,1582.0,126.0,259.0,5.0,False,True
